Level, GameLimit, MoveLimit, C, Win, MedalLeft, MovesMade, Score
2, 10, 10, 1.4, 0, 1, 20, 86900
2, 10, 10, 1.4, 0, 2, 20, 58000
2, 10, 10, 1.4, 0, 2, 20, 72700
2, 10, 10, 1.4, 0, 1, 20, 46400
2, 10, 10, 1.4, 0, 1, 20, 49500
2, 10, 10, 1.4, 0, 2, 20, 27900
2, 10, 10, 1.4, 1, 0, 17, 97176.4705882353
2, 10, 10, 1.4, 0, 1, 20, 51500
2, 10, 10, 1.4, 1, 0, 13, 114153.84615384616
2, 10, 10, 1.4, 0, 1, 20, 56700
2, 10, 10, 1.4, 0, 1, 20, 49700
2, 10, 10, 1.4, 0, 1, 20, 81300
2, 10, 10, 1.4, 1, 0, 20, 85600.0
2, 10, 10, 1.4, 0, 1, 20, 49400
2, 10, 10, 1.4, 0, 2, 20, 46200
2, 10, 10, 1.4, 0, 2, 20, 36400
2, 10, 10, 1.4, 0, 1, 20, 59100
2, 10, 10, 1.4, 0, 1, 20, 45600
2, 10, 10, 1.4, 1, 0, 14, 103857.14285714286
2, 10, 10, 1.4, 0, 1, 20, 49700
2, 10, 10, 1.4, 0, 1, 20, 87300
2, 10, 10, 1.4, 0, 2, 20, 32000
2, 10, 10, 1.4, 0, 1, 20, 53600
2, 10, 10, 1.4, 0, 2, 20, 28700
2, 10, 10, 1.4, 1, 0, 8, 191500.0
2, 10, 10, 1.4, 0, 1, 20, 45500
2, 10, 10, 1.4, 0, 1, 20, 82000
2, 10, 10, 1.4, 0, 1, 20, 46200
2, 10, 10, 1.4, 1, 0, 15, 138000.0
2, 10, 10, 1.4, 0, 1, 20, 84300
2, 10, 10, 1.4, 0, 1, 20, 55800
2, 10, 10, 1.4, 1, 0, 14, 116428.57142857142
2, 10, 10, 1.4, 0, 1, 20, 67800
2, 10, 10, 1.4, 1, 0, 7, 201714.2857142857
2, 10, 10, 1.4, 0, 1, 20, 63800
2, 10, 10, 1.4, 0, 2, 20, 58100
2, 10, 10, 1.4, 1, 0, 19, 88000.0
2, 10, 10, 1.4, 0, 1, 20, 64300
2, 10, 10, 1.4, 1, 0, 9, 137555.55555555556
2, 10, 10, 1.4, 1, 0, 16, 91875.0
2, 10, 10, 1.4, 0, 1, 20, 50100
2, 10, 10, 1.4, 0, 1, 20, 47400
2, 10, 10, 1.4, 1, 0, 17, 162117.64705882352
2, 10, 10, 1.4, 0, 1, 20, 90400
2, 10, 10, 1.4, 1, 0, 9, 128666.66666666666
2, 10, 10, 1.4, 0, 1, 20, 67900
2, 10, 10, 1.4, 0, 1, 20, 58900
2, 10, 10, 1.4, 0, 1, 20, 75600
2, 10, 10, 1.4, 0, 1, 20, 48000
2, 10, 10, 1.4, 1, 0, 18, 67555.55555555556
2, 10, 10, 1.4, 1, 0, 19, 101368.42105263157
2, 10, 10, 1.4, 0, 1, 20, 58500
2, 10, 10, 1.4, 0, 2, 20, 63700
2, 10, 10, 1.4, 1, 0, 20, 99600.0
2, 10, 10, 1.4, 1, 0, 16, 110500.0
2, 10, 10, 1.4, 0, 1, 20, 46500
2, 10, 10, 1.4, 0, 2, 20, 48500
2, 10, 10, 1.4, 1, 0, 17, 72352.94117647059
2, 10, 10, 1.4, 1, 0, 15, 106000.0
2, 10, 10, 1.4, 0, 2, 20, 28300
2, 10, 10, 1.4, 1, 0, 9, 169555.55555555556
2, 10, 10, 1.4, 1, 0, 12, 124833.33333333334
2, 10, 10, 1.4, 0, 1, 20, 66900
2, 10, 10, 1.4, 0, 1, 20, 44400
2, 10, 10, 1.4, 0, 2, 20, 37900
2, 10, 10, 1.4, 0, 2, 20, 28400
2, 10, 10, 1.4, 1, 0, 9, 130000.0
2, 10, 10, 1.4, 0, 2, 20, 27500
2, 10, 10, 1.4, 1, 0, 14, 114857.14285714286
2, 10, 10, 1.4, 1, 0, 10, 145400.0
2, 10, 10, 1.4, 0, 1, 20, 57200
2, 10, 10, 1.4, 1, 0, 19, 67578.94736842105
2, 10, 10, 1.4, 0, 1, 20, 47000
2, 10, 10, 1.4, 0, 1, 20, 83800
2, 10, 10, 1.4, 0, 2, 20, 35400
2, 10, 10, 1.4, 0, 1, 20, 86100
2, 10, 10, 1.4, 0, 1, 20, 44400
2, 10, 10, 1.4, 0, 1, 20, 83800
2, 50, 5, 1.4, 1, 0, 14, 118142.85714285714
2, 50, 5, 1.4, 1, 0, 13, 99538.46153846153
2, 50, 5, 1.4, 1, 0, 11, 109636.36363636365
2, 50, 5, 1.4, 0, 1, 20, 51600
2, 50, 5, 1.4, 1, 0, 12, 100666.66666666666
2, 50, 5, 1.4, 1, 0, 11, 111818.18181818182
2, 50, 5, 1.4, 0, 1, 20, 48000
2, 50, 5, 1.4, 1, 0, 7, 225428.57142857142
2, 50, 5, 1.4, 1, 0, 10, 189000.0
2, 50, 5, 1.4, 1, 0, 18, 71222.22222222222
2, 50, 5, 1.4, 0, 2, 20, 35500
2, 50, 5, 1.4, 0, 1, 20, 63800
2, 50, 5, 1.4, 1, 0, 16, 72750.0
2, 50, 5, 1.4, 0, 1, 20, 60800
2, 50, 5, 1.4, 1, 0, 14, 84857.14285714286
2, 50, 5, 1.4, 1, 0, 14, 196428.57142857142
2, 50, 5, 1.4, 1, 0, 10, 182000.0
2, 50, 5, 1.4, 1, 0, 11, 164000.0
2, 50, 5, 1.4, 1, 0, 8, 182250.0
2, 50, 5, 1.4, 1, 0, 14, 112285.71428571429
2, 50, 5, 1.4, 0, 1, 20, 50400
2, 50, 5, 1.4, 1, 0, 12, 112833.33333333334
2, 50, 5, 1.4, 1, 0, 11, 163090.9090909091
2, 50, 5, 1.4, 1, 0, 20, 98900.0
2, 50, 5, 1.4, 1, 0, 8, 192500.0
2, 50, 5, 1.4, 0, 1, 20, 60000
2, 50, 5, 1.4, 0, 1, 20, 92000
2, 50, 5, 1.4, 0, 1, 20, 83000
2, 50, 5, 1.4, 1, 0, 7, 307428.5714285714
2, 50, 5, 1.4, 0, 1, 20, 44900
2, 50, 5, 1.4, 0, 1, 20, 64300
2, 50, 5, 1.4, 1, 0, 8, 146750.0
2, 50, 5, 1.4, 1, 0, 11, 213090.9090909091
2, 50, 5, 1.4, 1, 0, 15, 104133.33333333334
2, 50, 5, 1.4, 1, 0, 18, 116222.22222222222
2, 50, 5, 1.4, 0, 1, 20, 85200
2, 50, 5, 1.4, 0, 1, 20, 47700
2, 50, 5, 1.4, 1, 0, 18, 111111.11111111111
2, 50, 5, 1.4, 0, 1, 20, 44400
2, 50, 5, 1.4, 1, 0, 9, 271555.55555555556
2, 50, 5, 1.4, 1, 0, 13, 86769.23076923077
2, 50, 5, 1.4, 0, 1, 20, 49300
2, 50, 5, 1.4, 0, 1, 20, 51700
2, 50, 5, 1.4, 0, 1, 20, 100800
2, 50, 5, 1.4, 0, 2, 20, 25000
2, 50, 5, 1.4, 0, 1, 20, 69200
2, 50, 5, 1.4, 0, 2, 20, 39000
2, 50, 5, 1.4, 1, 0, 20, 82500.0
2, 50, 5, 1.4, 0, 1, 20, 80900
2, 50, 5, 1.4, 1, 0, 17, 80117.64705882352
2, 50, 5, 1.4, 1, 0, 15, 150800.0
2, 50, 5, 1.4, 0, 2, 20, 49000
2, 50, 5, 1.4, 1, 0, 17, 106352.94117647059
2, 50, 5, 1.4, 1, 0, 6, 236000.0
2, 50, 5, 1.4, 1, 0, 15, 122266.66666666666
2, 50, 5, 1.4, 1, 0, 15, 123866.66666666666
2, 50, 5, 1.4, 1, 0, 13, 234153.84615384616
2, 50, 5, 1.4, 1, 0, 8, 255250.0
2, 50, 5, 1.4, 0, 2, 20, 32800
2, 50, 5, 1.4, 0, 1, 20, 74800
2, 50, 5, 1.4, 1, 0, 10, 115200.0
2, 50, 5, 1.4, 1, 0, 11, 216363.63636363635
2, 50, 5, 1.4, 0, 1, 20, 54800
2, 50, 5, 1.4, 1, 0, 9, 137111.11111111112
2, 50, 5, 1.4, 1, 0, 10, 157000.0
2, 50, 5, 1.4, 1, 0, 11, 194363.63636363635
2, 50, 5, 1.4, 0, 1, 20, 49000
2, 50, 5, 1.4, 0, 1, 20, 65500
2, 50, 5, 1.4, 0, 1, 20, 73800
2, 50, 5, 1.4, 0, 1, 20, 45500
2, 50, 5, 1.4, 1, 0, 9, 176000.0
2, 50, 5, 1.4, 1, 0, 10, 160800.0
2, 50, 5, 1.4, 0, 1, 20, 77700
2, 50, 5, 1.4, 1, 0, 9, 386888.8888888889
2, 50, 5, 1.4, 1, 0, 16, 75625.0
2, 50, 5, 1.4, 0, 1, 20, 44900
2, 50, 5, 1.4, 1, 0, 10, 120200.0
2, 50, 5, 1.4, 0, 1, 20, 65700
2, 50, 5, 1.4, 0, 1, 20, 58200
2, 50, 5, 1.4, 1, 0, 15, 114800.0
2, 50, 5, 1.4, 0, 1, 20, 77200
2, 50, 5, 1.4, 0, 1, 20, 43400
2, 50, 5, 1.4, 0, 2, 20, 45800
2, 50, 5, 1.4, 0, 1, 20, 66600
2, 50, 5, 1.4, 1, 0, 12, 102333.33333333334
2, 50, 5, 1.4, 0, 2, 20, 50300
2, 50, 5, 1.4, 1, 0, 5, 413600.0
2, 50, 5, 1.4, 1, 0, 7, 164857.14285714284
2, 50, 5, 1.4, 1, 0, 12, 96000.0
2, 50, 5, 1.4, 0, 1, 20, 57000
2, 50, 5, 1.4, 0, 1, 20, 46000
2, 50, 5, 1.4, 0, 1, 20, 43100
2, 50, 5, 1.4, 0, 1, 20, 88800
2, 50, 5, 1.4, 0, 1, 20, 47100
2, 50, 5, 1.4, 0, 1, 20, 46600
2, 50, 5, 1.4, 1, 0, 12, 105000.0
2, 50, 5, 1.4, 0, 2, 20, 49500
2, 50, 5, 1.4, 1, 0, 13, 114153.84615384616
2, 50, 5, 1.4, 1, 0, 8, 215250.0
2, 50, 5, 1.4, 1, 0, 7, 210285.7142857143
2, 50, 10, 1.4, 1, 0, 11, 155454.54545454547
2, 50, 10, 1.4, 0, 1, 20, 121300
2, 50, 10, 1.4, 1, 0, 17, 71411.76470588235
2, 50, 10, 1.4, 1, 0, 11, 105272.72727272728
2, 50, 10, 1.4, 1, 0, 8, 198250.0
2, 50, 10, 1.4, 1, 0, 9, 180666.6666666667
2, 50, 10, 1.4, 1, 0, 16, 115000.0
2, 50, 10, 1.4, 1, 0, 10, 116200.0
2, 50, 10, 1.4, 0, 1, 20, 44000
2, 50, 10, 1.4, 1, 0, 13, 115692.30769230769
2, 50, 10, 1.4, 0, 1, 20, 49500
2, 50, 10, 1.4, 0, 1, 20, 78100
2, 50, 10, 1.4, 1, 0, 11, 186727.2727272727
2, 50, 10, 1.4, 1, 0, 8, 231500.0
2, 50, 10, 1.4, 1, 0, 10, 126400.0
2, 50, 10, 1.4, 1, 0, 12, 96000.0
2, 50, 10, 1.4, 1, 0, 12, 168666.6666666667
2, 50, 10, 1.4, 0, 1, 20, 50400
2, 50, 10, 1.4, 0, 1, 20, 62500
2, 50, 10, 1.4, 1, 0, 10, 114200.0
2, 50, 10, 1.4, 0, 1, 20, 95200
2, 50, 10, 1.4, 1, 0, 11, 130181.81818181818
2, 50, 10, 1.4, 1, 0, 17, 134705.88235294117
2, 50, 10, 1.4, 1, 0, 8, 185250.0
2, 50, 10, 1.4, 0, 1, 20, 47200
2, 50, 10, 1.4, 0, 1, 20, 115700
2, 50, 10, 1.4, 0, 1, 20, 45900
2, 50, 10, 1.4, 1, 0, 9, 209111.1111111111
2, 50, 10, 1.4, 0, 1, 20, 86900
2, 50, 10, 1.4, 0, 1, 20, 66500
2, 50, 10, 1.4, 0, 1, 20, 69400
2, 50, 10, 1.4, 0, 1, 20, 70300
2, 50, 10, 1.4, 1, 0, 9, 122888.88888888889
2, 50, 10, 1.4, 1, 0, 10, 147200.0
2, 50, 10, 1.4, 0, 1, 20, 66300
2, 50, 10, 1.4, 0, 1, 20, 70800
2, 50, 10, 1.4, 0, 2, 20, 36400
2, 50, 10, 1.4, 1, 0, 11, 120545.45454545454
2, 50, 10, 1.4, 1, 0, 11, 172000.0
2, 50, 10, 1.4, 1, 0, 7, 168000.0
2, 50, 10, 1.4, 1, 0, 8, 215750.0
2, 50, 10, 1.4, 0, 1, 20, 66300
2, 50, 10, 1.4, 1, 0, 7, 222000.0
2, 50, 10, 1.4, 1, 0, 9, 142666.66666666666
2, 50, 10, 1.4, 1, 0, 17, 103529.41176470587
2, 50, 10, 1.4, 0, 1, 20, 45800
2, 50, 10, 1.4, 1, 0, 10, 120800.0
2, 50, 10, 1.4, 0, 1, 20, 54100
2, 50, 10, 1.4, 1, 0, 7, 203428.57142857142
2, 50, 10, 1.4, 1, 0, 15, 87866.66666666666
2, 50, 10, 1.4, 1, 0, 13, 149230.76923076925
2, 50, 10, 1.4, 0, 1, 20, 57600
2, 50, 10, 1.4, 1, 0, 10, 144400.0
2, 50, 10, 1.4, 1, 0, 9, 134888.88888888888
2, 50, 10, 1.4, 0, 1, 20, 44600
2, 50, 10, 1.4, 0, 1, 20, 62100
2, 50, 10, 1.4, 1, 0, 13, 119076.92307692308
2, 50, 10, 1.4, 1, 0, 11, 98727.27272727272
2, 50, 10, 1.4, 1, 0, 14, 133142.85714285716
2, 50, 10, 1.4, 1, 0, 10, 164600.0
2, 50, 10, 1.4, 1, 0, 8, 195250.0
2, 50, 10, 1.4, 0, 1, 20, 44000
2, 50, 10, 1.4, 1, 0, 11, 128363.63636363635
2, 50, 10, 1.4, 0, 1, 20, 76200
2, 50, 10, 1.4, 1, 0, 19, 77157.8947368421
2, 50, 10, 1.4, 1, 0, 10, 141600.0
2, 50, 10, 1.4, 1, 0, 8, 181500.0
2, 50, 10, 1.4, 0, 1, 20, 54900
2, 50, 10, 1.4, 0, 1, 20, 79600
2, 50, 10, 1.4, 1, 0, 13, 131692.3076923077
2, 50, 10, 1.4, 1, 0, 20, 59100.0
2, 50, 10, 1.4, 1, 0, 11, 96000.0
2, 50, 10, 1.4, 1, 0, 10, 111800.0
2, 50, 10, 1.4, 1, 0, 15, 90266.66666666666
2, 50, 10, 1.4, 0, 1, 20, 58300
2, 50, 10, 1.4, 0, 1, 20, 66900
2, 50, 10, 1.4, 1, 0, 8, 137250.0
2, 50, 10, 1.4, 1, 0, 10, 140800.0
2, 50, 10, 1.4, 0, 2, 20, 33500
2, 50, 10, 1.4, 0, 1, 20, 49300
2, 50, 10, 1.4, 0, 1, 20, 41400
2, 50, 10, 1.4, 0, 1, 20, 47800
2, 50, 10, 1.4, 1, 0, 10, 140200.0
2, 50, 10, 1.4, 1, 0, 10, 185600.0
2, 50, 10, 1.4, 1, 0, 10, 112800.0
2, 50, 10, 1.4, 1, 0, 12, 129333.33333333334
2, 50, 10, 1.4, 0, 1, 20, 85000
2, 50, 10, 1.4, 1, 0, 12, 96000.0
2, 50, 10, 1.4, 1, 0, 16, 129875.0
2, 50, 10, 1.4, 0, 1, 20, 50100
2, 50, 10, 1.4, 1, 0, 18, 79555.55555555556
2, 50, 10, 1.4, 0, 1, 20, 69500
2, 50, 10, 1.4, 1, 0, 12, 135000.0
2, 50, 10, 1.4, 1, 0, 13, 102615.38461538461
2, 50, 10, 1.4, 1, 0, 15, 102666.66666666666
2, 50, 10, 1.4, 0, 1, 20, 73200
2, 50, 10, 1.4, 0, 2, 20, 35000
2, 50, 10, 1.4, 0, 2, 20, 50300
2, 50, 10, 1.4, 0, 1, 20, 67200
2, 50, 10, 1.4, 1, 0, 13, 124461.53846153847
2, 100, 5, 1.4, 0, 1, 20, 72100
2, 100, 5, 1.4, 1, 0, 6, 343000.0
2, 100, 5, 1.4, 0, 1, 20, 79200
2, 100, 5, 1.4, 0, 1, 20, 85100
2, 100, 5, 1.4, 1, 0, 12, 138166.66666666666
2, 100, 5, 1.4, 1, 0, 3, 688000.0
2, 100, 5, 1.4, 1, 0, 18, 68333.33333333333
2, 100, 5, 1.4, 1, 0, 7, 250857.14285714287
2, 100, 5, 1.4, 1, 0, 13, 117384.61538461539
2, 100, 5, 1.4, 0, 1, 20, 66200
2, 100, 5, 1.4, 1, 0, 12, 97333.33333333334
2, 100, 5, 1.4, 1, 0, 13, 113846.15384615384
2, 100, 5, 1.4, 1, 0, 14, 107142.85714285714
2, 100, 5, 1.4, 1, 0, 11, 230181.81818181818
2, 100, 5, 1.4, 0, 1, 20, 52700
2, 100, 5, 1.4, 0, 1, 20, 51800
2, 100, 5, 1.4, 1, 0, 12, 96500.0
2, 100, 5, 1.4, 1, 0, 16, 73625.0
2, 100, 5, 1.4, 1, 0, 6, 383000.0
2, 100, 5, 1.4, 1, 0, 7, 166285.71428571426
2, 100, 5, 1.4, 0, 1, 20, 63900
2, 100, 5, 1.4, 0, 1, 20, 47300
2, 100, 5, 1.4, 0, 1, 20, 53200
2, 100, 5, 1.4, 1, 0, 12, 100666.66666666666
2, 100, 5, 1.4, 0, 1, 20, 58000
2, 100, 5, 1.4, 1, 0, 16, 99875.0
2, 100, 5, 1.4, 1, 0, 9, 160444.44444444444
2, 100, 5, 1.4, 
2, 100, 5, 1.4, 
2, 100, 5, 1.4, 1, 0, 9, 218666.6666666667
2, 100, 5, 1.4, 1, 0, 8, 236500.0
2, 100, 5, 1.4, 1, 0, 16, 129000.0
2, 100, 5, 1.4, 0, 2, 20, 30100
2, 100, 5, 1.4, 1, 0, 17, 111058.82352941176
2, 100, 5, 1.4, 1, 0, 11, 169090.9090909091
2, 100, 5, 1.4, 1, 0, 9, 168888.8888888889
2, 100, 5, 1.4, 1, 0, 10, 160000.0
2, 100, 5, 1.4, 0, 1, 20, 65600
2, 100, 5, 1.4, 1, 0, 8, 183250.0
2, 100, 5, 1.4, 1, 0, 11, 180363.63636363635
2, 100, 5, 1.4, 1, 0, 15, 125333.33333333334
2, 100, 5, 1.4, 0, 1, 20, 85600
2, 100, 5, 1.4, 1, 0, 19, 92947.36842105263
2, 100, 5, 1.4, 1, 0, 5, 354000.0
2, 100, 5, 1.4, 1, 0, 9, 126888.88888888889
2, 100, 5, 1.4, 1, 0, 17, 86705.88235294117
2, 100, 5, 1.4, 1, 0, 16, 89125.0
2, 100, 5, 1.4, 1, 0, 12, 96833.33333333334
2, 100, 5, 1.4, 1, 0, 10, 186600.0
2, 100, 5, 1.4, 0, 1, 20, 61500
2, 100, 5, 1.4, 1, 0, 8, 230250.0
2, 100, 5, 1.4, 1, 0, 12, 111000.0
2, 100, 5, 1.4, 1, 0, 9, 134444.44444444444
2, 100, 5, 1.4, 1, 0, 20, 81100.0
2, 100, 5, 1.4, 1, 0, 15, 117733.33333333334
2, 100, 5, 1.4, 1, 0, 6, 285666.6666666667
2, 100, 5, 1.4, 1, 0, 9, 120888.88888888889
2, 100, 5, 1.4, 0, 1, 20, 49500
2, 100, 5, 1.4, 0, 1, 20, 50100
2, 100, 5, 1.4, 1, 0, 20, 76100.0
2, 100, 5, 1.4, 0, 1, 20, 63600
2, 100, 5, 1.4, 0, 1, 20, 43100
2, 100, 5, 1.4, 1, 0, 15, 125066.66666666666
2, 100, 5, 1.4, 1, 0, 6, 195666.6666666667
2, 100, 5, 1.4, 1, 0, 14, 161142.85714285716
2, 100, 5, 1.4, 1, 0, 17, 87411.76470588235
2, 100, 5, 1.4, 0, 1, 20, 46300
2, 100, 5, 1.4, 1, 0, 12, 101333.33333333334
2, 100, 5, 1.4, 1, 0, 17, 141294.11764705883
2, 100, 5, 1.4, 1, 0, 17, 75058.82352941176
2, 100, 5, 1.4, 0, 2, 20, 27100
2, 100, 5, 1.4, 1, 0, 13, 87692.30769230769
2, 100, 5, 1.4, 1, 0, 7, 259428.57142857142
2, 100, 5, 1.4, 1, 0, 9, 171111.1111111111
2, 100, 5, 1.4, 1, 0, 8, 198000.0
2, 100, 5, 1.4, 1, 0, 16, 100375.0
2, 100, 5, 1.4, 1, 0, 11, 109636.36363636365
2, 100, 5, 1.4, 0, 1, 20, 49600
2, 100, 5, 1.4, 0, 1, 20, 63700
2, 100, 5, 1.4, 0, 1, 20, 45600
2, 100, 5, 1.4, 0, 1, 20, 74900
2, 100, 5, 1.4, 0, 1, 20, 56600
2, 100, 5, 1.4, 0, 1, 20, 63000
2, 100, 5, 1.4, 1, 0, 10, 145800.0
2, 100, 5, 1.4, 0, 1, 20, 51000
2, 100, 5, 1.4, 0, 1, 20, 107300
2, 100, 5, 1.4, 1, 0, 20, 84100.0
2, 100, 5, 1.4, 1, 0, 8, 136500.0
2, 100, 5, 1.4, 0, 1, 20, 65700
2, 100, 5, 1.4, 1, 0, 15, 124666.66666666666
2, 100, 5, 1.4, 1, 0, 9, 250666.6666666667
2, 100, 5, 1.4, 1, 0, 10, 153200.0
2, 100, 5, 1.4, 1, 0, 9, 207111.1111111111
2, 100, 5, 1.4, 1, 0, 13, 164000.0
2, 100, 5, 1.4, 0, 2, 20, 27500
2, 100, 5, 1.4, 1, 0, 7, 324285.7142857143
2, 100, 5, 1.4, 1, 0, 11, 152909.0909090909
2, 100, 5, 1.4, 0, 1, 20, 47100
2, 100, 5, 1.4, 0, 1, 20, 44900
2, 100, 5, 1.4, 0, 1, 20, 108600
2, 100, 10, 1.4, 1, 0, 10, 119000.0
2, 100, 10, 1.4, 1, 0, 19, 72105.26315789473
2, 100, 10, 1.4, 0, 1, 20, 58400
2, 100, 10, 1.4, 0, 1, 20, 57400
2, 100, 10, 1.4, 0, 1, 20, 63700
2, 100, 10, 1.4, 1, 0, 18, 68111.11111111111
2, 100, 10, 1.4, 1, 0, 12, 133333.33333333334
2, 100, 10, 1.4, 1, 0, 13, 95230.76923076923
2, 100, 10, 1.4, 0, 1, 20, 50200
2, 100, 10, 1.4, 1, 0, 10, 109200.0
2, 100, 10, 1.4, 1, 0, 19, 84736.84210526316
2, 100, 10, 1.4, 1, 0, 12, 295833.3333333333
2, 100, 10, 1.4, 0, 1, 20, 48000
2, 100, 10, 1.4, 1, 0, 9, 186444.44444444444
2, 100, 10, 1.4, 0, 1, 20, 43300
2, 100, 10, 1.4, 0, 1, 20, 44600
2, 100, 10, 1.4, 0, 1, 20, 83500
2, 100, 10, 1.4, 0, 1, 20, 57000
2, 100, 10, 1.4, 0, 1, 20, 78700
2, 100, 10, 1.4, 0, 1, 20, 65600
2, 100, 10, 1.4, 0, 1, 20, 41400
2, 100, 10, 1.4, 1, 0, 12, 204166.6666666667
2, 100, 10, 1.4, 1, 0, 8, 215500.0
2, 100, 10, 1.4, 1, 0, 7, 231714.2857142857
2, 100, 10, 1.4, 1, 0, 6, 626666.6666666666
2, 100, 10, 1.4, 1, 0, 18, 100777.77777777778
2, 100, 10, 1.4, 1, 0, 7, 169714.28571428574
2, 100, 10, 1.4, 1, 0, 6, 459000.0
2, 100, 10, 1.4, 0, 1, 20, 63100
2, 100, 10, 1.4, 1, 0, 19, 90526.31578947368
2, 100, 10, 1.4, 0, 1, 20, 49900
2, 100, 10, 1.4, 0, 1, 20, 52900
2, 100, 10, 1.4, 1, 0, 13, 85692.30769230769
2, 100, 10, 1.4, 1, 0, 17, 102823.5294117647
2, 100, 10, 1.4, 1, 0, 9, 164222.22222222222
2, 100, 10, 1.4, 1, 0, 12, 163000.0
2, 100, 10, 1.4, 0, 1, 20, 46800
2, 100, 10, 1.4, 1, 0, 11, 118000.0
2, 100, 10, 1.4, 1, 0, 14, 111285.71428571429
2, 100, 10, 1.4, 1, 0, 9, 348666.6666666666
2, 100, 10, 1.4, 1, 0, 18, 89777.77777777778
2, 100, 10, 1.4, 1, 0, 12, 139333.33333333334
2, 100, 10, 1.4, 1, 0, 15, 119333.33333333334
2, 100, 10, 1.4, 1, 0, 13, 131230.76923076925
2, 100, 10, 1.4, 1, 0, 11, 228363.63636363635
2, 100, 10, 1.4, 1, 0, 20, 126200.0
2, 100, 10, 1.4, 1, 0, 7, 157714.2857142857
2, 100, 10, 1.4, 1, 0, 19, 123684.21052631579
2, 100, 10, 1.4, 1, 0, 10, 230000.0
2, 100, 10, 1.4, 0, 1, 20, 44100
2, 100, 10, 1.4, 0, 1, 20, 67100
2, 100, 10, 1.4, 1, 0, 12, 125000.0
2, 100, 10, 1.4, 1, 0, 11, 114000.0
2, 100, 10, 1.4, 1, 0, 8, 134500.0
2, 100, 10, 1.4, 1, 0, 9, 132888.88888888888
2, 100, 10, 1.4, 1, 0, 19, 70631.57894736843
2, 100, 10, 1.4, 1, 0, 7, 203428.57142857142
2, 100, 10, 1.4, 1, 0, 18, 73555.55555555556
2, 100, 10, 1.4, 1, 0, 20, 69300.0
2, 100, 10, 1.4, 1, 0, 10, 186400.0
2, 100, 10, 1.4, 1, 0, 11, 136727.2727272727
2, 100, 10, 1.4, 1, 0, 20, 133700.0
2, 100, 10, 1.4, 1, 0, 9, 138222.22222222222
2, 100, 10, 1.4, 1, 0, 17, 71647.05882352941
2, 100, 10, 1.4, 0, 1, 20, 43900
2, 100, 10, 1.4, 1, 0, 13, 111384.61538461539
2, 100, 10, 1.4, 1, 0, 14, 111000.0
2, 100, 10, 1.4, 1, 0, 14, 87571.42857142858
2, 100, 10, 1.4, 0, 1, 20, 50400
2, 100, 10, 1.4, 0, 1, 20, 51000
2, 100, 10, 1.4, 1, 0, 14, 189571.42857142858
2, 100, 10, 1.4, 1, 0, 11, 174727.2727272727
2, 100, 10, 1.4, 1, 0, 15, 92133.33333333334
2, 100, 10, 1.4, 0, 1, 20, 70900
2, 100, 10, 1.4, 1, 0, 14, 108714.28571428571
2, 100, 10, 1.4, 0, 2, 20, 29900
2, 100, 10, 1.4, 1, 0, 19, 84105.26315789473
2, 100, 10, 1.4, 1, 0, 6, 437333.3333333334
2, 100, 10, 1.4, 1, 0, 15, 113466.66666666666
2, 100, 10, 1.4, 1, 0, 19, 76736.84210526316
2, 100, 10, 1.4, 1, 0, 10, 149200.0
2, 100, 10, 1.4, 0, 2, 20, 34000
2, 100, 10, 1.4, 1, 0, 14, 147285.7142857143
2, 100, 10, 1.4, 1, 0, 7, 170571.42857142858
2, 100, 10, 1.4, 0, 1, 20, 49300
2, 100, 10, 1.4, 0, 1, 20, 62300
2, 100, 10, 1.4, 1, 0, 16, 72250.0
2, 100, 10, 1.4, 1, 0, 9, 188444.44444444444
2, 100, 10, 1.4, 1, 0, 8, 193750.0
2, 100, 10, 1.4, 1, 0, 10, 175600.0
2, 100, 10, 1.4, 1, 0, 16, 98250.0
2, 100, 10, 1.4, 1, 0, 20, 98800.0
2, 100, 10, 1.4, 1, 0, 9, 177555.55555555556
2, 100, 10, 1.4, 1, 0, 18, 85777.77777777778
2, 100, 10, 1.4, 1, 0, 7, 304571.4285714286
2, 100, 10, 1.4, 1, 0, 10, 186000.0
2, 100, 10, 1.4, 0, 1, 20, 47500
2, 100, 10, 1.4, 1, 0, 9, 170000.0
2, 100, 10, 1.4, 1, 0, 13, 160769.23076923075
2, 100, 10, 1.4, 1, 0, 19, 77789.47368421052
