Level, GameLimit, MoveLimit, C, Win, MedalLeft, MovesMade, Score
1, 200, 20, 1.4, 0, 1, 20, 72500
1, 200, 20, 1.4, 0, 2, 20, 34500
1, 200, 20, 1.4, 0, 2, 20, 39700
1, 200, 20, 1.4, 1, 0, 14, 138571.42857142858
1, 200, 20, 1.4, 1, 0, 11, 108727.27272727272
1, 200, 20, 1.4, 0, 2, 20, 31000
1, 200, 20, 1.4, 0, 1, 20, 56800
1, 200, 20, 1.4, 0, 2, 20, 37600
1, 200, 20, 1.4, 1, 0, 14, 162857.14285714284
1, 200, 20, 1.4, 0, 2, 20, 46100
1, 200, 20, 1.4, 0, 3, 20, 9900
1, 200, 20, 1.4, 0, 2, 20, 30500
1, 200, 20, 1.4, 0, 3, 20, 17300
1, 200, 20, 1.4, 1, 0, 17, 132941.17647058822
1, 200, 20, 1.4, 1, 0, 12, 124833.33333333334
1, 200, 20, 1.4, 1, 0, 16, 127875.0
1, 200, 20, 1.4, 1, 0, 12, 162000.0
1, 200, 20, 1.4, 1, 0, 16, 103000.0
1, 200, 20, 1.4, 0, 3, 20, 16300
1, 200, 20, 1.4, 1, 0, 8, 234750.0
1, 200, 20, 1.4, 1, 0, 15, 79733.33333333333
1, 200, 20, 1.4, 1, 0, 14, 92285.71428571429
1, 200, 20, 1.4, 0, 2, 20, 32200
1, 200, 20, 1.4, 0, 3, 20, 17800
1, 200, 20, 1.4, 0, 3, 20, 13900
1, 200, 20, 1.4, 1, 0, 9, 264444.44444444444
1, 200, 20, 1.4, 1, 0, 14, 91285.71428571429
1, 200, 20, 1.4, 0, 1, 20, 46500
1, 200, 20, 1.4, 1, 0, 14, 160000.0
1, 200, 20, 1.4, 0, 2, 20, 31100
1, 200, 20, 1.4, 0, 1, 20, 40200
1, 200, 20, 1.4, 1, 0, 16, 159125.0
1, 200, 20, 1.4, 0, 2, 20, 30700
1, 200, 20, 1.4, 0, 2, 20, 29600
1, 200, 20, 1.4, 0, 1, 20, 100400
1, 200, 20, 1.4, 1, 0, 12, 97500.0
1, 200, 20, 1.4, 1, 0, 8, 190250.0
1, 200, 20, 1.4, 0, 1, 20, 72300
1, 200, 20, 1.4, 0, 3, 20, 18300
1, 200, 20, 1.4, 0, 2, 20, 32500
1, 200, 20, 1.4, 0, 3, 20, 11700
1, 200, 20, 1.4, 1, 0, 17, 98470.58823529413
1, 200, 20, 1.4, 0, 3, 20, 23200
1, 200, 20, 1.4, 0, 3, 20, 10300
1, 200, 20, 1.4, 0, 3, 20, 17900
1, 200, 20, 1.4, 1, 0, 9, 178666.6666666667
1, 200, 20, 1.4, 1, 0, 16, 82000.0
1, 200, 20, 1.4, 0, 3, 20, 29000
1, 200, 20, 1.4, 0, 2, 20, 45500
1, 200, 20, 1.4, 0, 2, 20, 28600
1, 200, 20, 1.4, 0, 3, 20, 10100
1, 200, 20, 1.4, 0, 2, 20, 49100
1, 200, 20, 1.4, 1, 0, 14, 137714.2857142857
1, 200, 20, 1.4, 1, 0, 7, 193714.28571428574
1, 200, 20, 1.4, 1, 0, 14, 110285.71428571429
1, 200, 20, 1.4, 1, 0, 14, 84000.0
1, 200, 20, 1.4, 0, 2, 20, 36400
1, 200, 20, 1.4, 0, 3, 20, 25600
1, 200, 20, 1.4, 1, 0, 15, 179866.6666666667
1, 200, 20, 1.4, 0, 2, 20, 43200
1, 200, 20, 1.4, 0, 3, 20, 13800
1, 200, 20, 1.4, 0, 3, 20, 16700
1, 200, 20, 1.4, 0, 2, 20, 36100
1, 200, 20, 1.4, 0, 2, 20, 34200
1, 200, 20, 1.4, 1, 0, 9, 232888.8888888889
1, 200, 20, 1.4, 0, 2, 20, 29000
1, 200, 20, 1.4, 0, 3, 20, 19100
1, 200, 20, 1.4, 1, 0, 6, 262666.6666666667
1, 200, 20, 1.4, 1, 0, 10, 149400.0
1, 200, 20, 1.4, 1, 0, 12, 155166.66666666666
1, 200, 20, 1.4, 0, 2, 20, 89600
1, 200, 20, 1.4, 1, 0, 13, 156307.6923076923
1, 200, 20, 1.4, 0, 2, 20, 41600
1, 200, 20, 1.4, 1, 0, 16, 105500.0
1, 200, 20, 1.4, 0, 2, 20, 83900
1, 200, 20, 1.4, 0, 3, 20, 16500
1, 200, 20, 1.4, 1, 0, 11, 175090.9090909091
1, 200, 20, 1.4, 0, 2, 20, 25700
1, 200, 20, 1.4, 1, 0, 13, 107076.92307692308
1, 200, 20, 1.4, 1, 0, 7, 412857.14285714284
